AZIMUTH,ELEVATION,EXPOSED,FRONTAL,DRAG_MUL,SRP_X_MUL,SRP_Y_MUL,SRP_Z_MUL,POW_MUL,ABS_MUL,EMI_MUL
-3.141592653589793,-1.5707963267948966,0.0529,0.0529,0.1587,3.2391907837447493E-18,3.9668646251406135E-34,0.06489066666666667,0.0,0.034914,0.0436425
-3.141592653589793,-1.4835298641951802,0.1311,0.05951427861192021,0.16421460997163784,0.0067318757486294605,6.35225660996522E-19,0.07123284737386863,0.0,0.03927942388386734,0.04909927985483417
-3.141592653589793,-1.3962634015954636,0.1311,0.06567561762789977,0.1675454159998478,0.014482423150107157,1.3966424802908214E-18,0.0764863589209393,0.0,0.043345907634413844,0.054182384543017305
-3.141592653589793,-1.3089969389957472,0.1311,0.07133712553770884,0.1693979130622623,0.023051060559485664,2.26111519312414E-18,0.0804884665378552,0.0,0.04708250285488784,0.05885312856860979
-3.141592653589793,-1.2217304763960306,0.1311,0.07645571484764185,0.1705026938311331,0.032211815597418855,3.2023772335613397E-18,0.08311241204421088,0.0,0.05046077179944363,0.06307596474930453
-3.141592653589793,-1.1344640137963142,0.1311,0.08099243000236148,0.1715591389409628,0.0417199295438611,4.191828830805307E-18,0.08427130457392179,0.0,0.053455003801558584,0.06681875475194822
-3.141592653589793,-1.0471975511965979,0.1311,0.08491274386019682,0.17318185965049201,0.051319038596765065,5.1994059987604534E-18,0.08392081522961617,0.0,0.056042410947729895,0.07005301368466237
-3.141592653589793,-0.9599310885968813,0.1311,0.08818682046553948,0.17585358761298447,0.06074871574222138,6.194494015037113E-18,0.08206059337608083,0.0,0.05820330150725606,0.07275412688407007
-3.141592653589793,-0.8726646259971648,0.1311,0.09078974211848131,0.17988776200823176,0.06975214596462641,7.146857633799544E-18,0.07873436101135961,0.0,0.05992122979819768,0.07490153724774709
-3.141592653589793,-0.7853981633974483,0.1311,0.09270169901355639,0.18540339802711275,0.07808370339879196,8.027559768410902E-18,0.0740286817109475,0.0,0.061183121348947225,0.07647890168618401
-3.141592653589793,-0.6981317007977318,0.1311,0.09390814000432202,0.1923139780807066,0.08551620191638147,8.809840730167797E-18,0.06807044080870175,0.0,0.061979372402852534,0.07747421550356566
-3.141592653589793,-0.6108652381980153,0.1311,0.09439988334636949,0.2003311455970693,0.09184760045952473,9.46993130790052E-18,0.06102311253790502,0.0,0.06230392300860387,0.07787990376075483
-3.141592653589793,-0.5235987755982989,0.1311,0.09417318657594309,0.20898296643985775,0.09690696088731215,9.987774983426604E-18,0.053081926621304884,0.0,0.06215430314012245,0.07769287892515306
-3.141592653589793,-0.4363323129985824,0.1311,0.09322977499234902,0.21764552403903528,0.10055947868706094,1.034763733870674E-17,0.04446808015352189,0.0,0.06153165149495036,0.07691456436868795
-3.141592653589793,-0.3490658503988659,0.1311,0.09157682852738591,0.22558569938836637,0.10271043493646484,1.0538584138174874E-17,0.035422169550150366,0.0,0.06044070682807471,0.07555088353509337
-3.141592653589793,-0.26179938779914946,0.1311,0.0892269271017285,0.23201221853633108,0.10330795053422072,1.0554813559952913E-17,0.026197040966710897,0.0,0.05888977188714081,0.07361221485892601
-3.141592653589793,-0.17453292519943295,0.1311,0.0861979548841353,0.23613148049830976,0.10234445995508536,1.039583248127261E-17,0.017050275199924643,0.0,0.0568906502235293,0.07111331277941162
-3.141592653589793,-0.08726646259971647,0.1311,0.08251296418212563,0.23720434652025496,0.0998568605306432,1.0066471461761364E-17,0.008236534138976993,0.0,0.054458556360202914,0.06807319545025364
-3.141592653589793,0.0,0.0782,0.0782,0.23460000000000003,0.09592533333333333,9.576737969332303E-18,0.0,0.0,0.051612000000000005,0.064515
-3.141592653589793,0.08726646259971647,0.1311,0.08251296418212563,0.23720434652025496,0.0998568605306432,1.0066471461761364E-17,-0.008236534138976993,0.0,0.054458556360202914,0.06807319545025364
-3.141592653589793,0.17453292519943295,0.1311,0.0861979548841353,0.23613148049830976,0.10234445995508536,1.039583248127261E-17,-0.017050275199924643,0.0,0.0568906502235293,0.07111331277941162
-3.141592653589793,0.26179938779914946,0.1311,0.0892269271017285,0.23201221853633108,0.10330795053422072,1.0554813559952913E-17,-0.026197040966710897,0.0,0.05888977188714081,0.07361221485892601
-3.141592653589793,0.3490658503988659,0.1311,0.09157682852738591,0.22558569938836637,0.10271043493646484,1.0538584138174874E-17,-0.035422169550150366,0.0,0.06044070682807471,0.07555088353509337
-3.141592653589793,0.4363323129985824,0.1311,0.09322977499234902,0.21764552403903528,0.10055947868706094,1.034763733870674E-17,-0.04446808015352189,0.0,0.06153165149495036,0.07691456436868795
-3.141592653589793,0.5235987755982989,0.1311,0.09417318657594309,0.20898296643985775,0.09690696088731215,9.987774983426604E-18,-0.053081926621304884,0.0,0.06215430314012245,0.07769287892515306
-3.141592653589793,0.6108652381980153,0.1311,0.09439988334636949,0.2003311455970693,0.09184760045952473,9.46993130790052E-18,-0.06102311253790502,0.0,0.06230392300860387,0.07787990376075483
-3.141592653589793,0.6981317007977318,0.1311,0.09390814000432202,0.1923139780807066,0.08551620191638147,8.809840730167797E-18,-0.06807044080870175,0.0,0.061979372402852534,0.07747421550356566
-3.141592653589793,0.7853981633974483,0.1311,0.09270169901355639,0.18540339802711275,0.07808370339879196,8.027559768410902E-18,-0.0740286817109475,0.0,0.061183121348947225,0.07647890168618401
-3.141592653589793,0.8726646259971648,0.1311,0.09078974211848131,0.17988776200823176,0.06975214596462641,7.146857633799544E-18,-0.07873436101135961,0.0,0.05992122979819768,0.07490153724774709
