alt_km,elev_start_deg,elev_end_deg,theta_start_deg,theta_end_deg,bin_time_s,margin_start_db,margin_end_db,usable_fraction,data_bits,data_Mb,data_MiB,rate_bps,rate_unit,bin_time_s_scaled,data_bits_scaled,data_MB_scaled,data_MiB_scaled,cum_time_s_scaled,cum_MB_scaled
600.0,0.0,5.0,23.945895130180386,19.43219934228438,145.24907818087036,-1.429649125175643,0.2642304870458938,0.1559913025338049,2016525767.856891,2016.525767856891,240.3886041470636,89000000.0,Mb/s,206.27119907981802,2863709658.750682,357.9637073438352,341.380793899379,206.27119907981802,357.9637073438352
600.0,5.0,10.0,19.43219934228438,15.836083104335543,115.72170415073676,0.2642304870458938,1.885569809139299,1.0,10299231669.415571,10299.231669415572,1227.7640902299372,89000000.0,Mb/s,164.33876878040087,14626150421.455677,1828.2688026819596,1743.573000604591,370.6099678602189,2186.232510025795
600.0,10.0,15.0,15.836083104335543,13.019500886072016,90.63658475178453,1.885569809139299,3.3824908516228627,1.0,8066656042.908823,8066.656042908823,961.6203359256772,89000000.0,Mb/s,128.7148755186552,11455623921.160313,1431.9529901450392,1365.6167890024558,499.3248433788741,3618.185500170834
600.0,15.0,20.0,13.019500886072016,10.816493232004389,70.89197987972538,3.3824908516228627,4.730264833915244,1.0,6309386209.295559,6309.386209295559,752.1374475116204,89000000.0,Mb/s,100.67515662112594,8960088939.280209,1120.0111174100261,1068.1258367634068,600.0,4738.19661758086
