alt_km,elev_start_deg,elev_end_deg,theta_start_deg,theta_end_deg,bin_time_s,margin_start_db,margin_end_db,usable_fraction,data_bits,data_MB,data_MiB,rate_bps,rate_unit
500.0,0.0,5.0,21.992881563831336,17.526565938600896,140.64289867555448,4.044322881389903,5.904445494864646,1.0,886050261.6559932,110.75628270699916,105.62542219829479,6300000.0,Mb/s
500.0,5.0,10.0,17.526565938600896,14.056535214026773,109.27019506646693,5.904445494864646,7.672382732586456,1.0,688402228.9187416,86.0502786148427,82.06394063457746,6300000.0,Mb/s
500.0,10.0,15.0,14.056535214026773,11.4097892399856,83.34521271720439,7.672382732586456,9.286419713818006,1.0,525074840.11838764,65.63435501479846,62.59379865150304,6300000.0,Mb/s
500.0,15.0,20.0,11.4097892399856,9.388589942408114,63.646941207301175,9.286419713818006,10.722226550005232,1.0,400975729.6059974,50.121966200749675,47.80003185343711,6300000.0,Mb/s
