alt_km,elev_start_deg,elev_end_deg,theta_start_deg,theta_end_deg,bin_time_s,margin_start_db,margin_end_db,usable_fraction,rate_bps,data_bits,data_MB,data_MiB
600.0,0.0,5.0,23.945895130180382,19.43219934228438,145.24907818087036,-1.472619954227838,0.2212596579936985,0.13062301263754783,100000,1897287.2174812001,0.23716090218515,0.22617426126971246
600.0,5.0,10.0,19.43219934228438,15.836083104335545,115.72170415073677,0.2212596579936985,1.842598980087104,1.0,100000,11572170.415073676,1.4465213018842096,1.3795102137415023
600.0,10.0,15.0,15.836083104335545,13.019500886072015,90.63658475178453,1.842598980087104,3.3395200225706674,1.0,100000,9063658.475178452,1.1329573093973064,1.0804722875569406
600.0,15.0,20.0,13.019500886072015,10.816493232004389,70.89197987972538,3.3395200225706674,4.687294004863048,1.0,100000,7089197.987972538,0.8861497484965672,0.8450982556310341
