alt_km,elev_start_deg,elev_end_deg,theta_start_deg,theta_end_deg,bin_time_s,margin_start_db,margin_end_db,usable_fraction,rate_bps,data_bits,data_MB,data_MiB
500.0,0.0,5.0,21.992881563831336,17.526565938600896,140.64289867555448,-0.6481339660389267,1.2119886474357884,0.6515638478109729,256000,23459284.026453264,2.932410503306658,2.7965645821634846
500.0,5.0,10.0,17.526565938600896,14.056535214026773,109.27019506646693,1.2119886474357884,2.9799258851575985,1.0,256000,27973169.937015533,3.4966462421269418,3.334661714674894
500.0,10.0,15.0,14.056535214026773,11.4097892399856,83.34521271720439,2.9799258851575985,4.593962866389148,1.0,256000,21336374.455604322,2.66704680695054,2.5434940404420283
500.0,15.0,20.0,11.4097892399856,9.388589942408114,63.646941207301175,4.593962866389148,6.029769702576374,1.0,256000,16293616.949069101,2.0367021186336376,1.9423505007110955
