alt_km,elev_start_deg,elev_end_deg,theta_start_deg,theta_end_deg,bin_time_s,margin_start_db,margin_end_db,usable_fraction,rate_bps,data_bits,data_MB,data_MiB
500.0,0.0,5.0,21.992881563831336,17.526565938600896,140.64289867555448,-0.6481339660389267,1.2119886474357884,0.6515638478109729,64000,5864821.006613316,0.7331026258266645,0.6991411455408711
500.0,5.0,10.0,17.526565938600896,14.056535214026773,109.27019506646693,1.2119886474357884,2.9799258851575985,1.0,64000,6993292.484253883,0.8741615605317354,0.8336654286687235
500.0,10.0,15.0,14.056535214026773,11.4097892399856,83.34521271720439,2.9799258851575985,4.593962866389148,1.0,64000,5334093.613901081,0.666761701737635,0.6358735101105071
500.0,15.0,20.0,11.4097892399856,9.388589942408114,63.646941207301175,4.593962866389148,6.029769702576374,1.0,64000,4073404.2372672753,0.5091755296584094,0.4855876251777739
