alt_km,elev_start_deg,elev_end_deg,theta_start_deg,theta_end_deg,bin_time_s,margin_start_db,margin_end_db,usable_fraction,rate_bps,data_bits,data_MB,data_MiB
600.0,0.0,5.0,23.945895130180382,19.43219934228438,145.24907818087036,-1.472619954227838,0.2212596579936985,0.13062301263754783,64000,1214263.819187968,0.151782977398496,0.14475152721261597
600.0,5.0,10.0,19.43219934228438,15.836083104335545,115.72170415073677,0.2212596579936985,1.842598980087104,1.0,64000,7406189.065647153,0.9257736332058941,0.8828865367945615
600.0,10.0,15.0,15.836083104335545,13.019500886072015,90.63658475178453,1.842598980087104,3.3395200225706674,1.0,64000,5800741.42411421,0.7250926780142762,0.691502264036442
600.0,15.0,20.0,13.019500886072015,10.816493232004389,70.89197987972538,3.3395200225706674,4.687294004863048,1.0,64000,4537086.712302425,0.5671358390378031,0.5408628836038619
