alt_km,elev_start_deg,elev_end_deg,theta_start_deg,theta_end_deg,bin_time_s,margin_start_db,margin_end_db,usable_fraction,rate_bps,data_bits,data_MB,data_MiB
500.0,0.0,5.0,21.992881563831336,17.526565938600896,140.64289867555448,-0.6481339660389267,1.2119886474357884,0.6515638478109729,100000,9163782.822833305,1.1454728528541631,1.092408039907611
500.0,5.0,10.0,17.526565938600896,14.056535214026773,109.27019506646693,1.2119886474357884,2.9799258851575985,1.0,100000,10927019.506646693,1.3658774383308365,1.3026022322948805
500.0,10.0,15.0,14.056535214026773,11.4097892399856,83.34521271720439,2.9799258851575985,4.593962866389148,1.0,100000,8334521.271720439,1.0418151589650548,0.9935523595476674
500.0,15.0,20.0,11.4097892399856,9.388589942408114,63.646941207301175,4.593962866389148,6.029769702576374,1.0,100000,6364694.120730118,0.7955867650912647,0.7587306643402717
